"Prebivalstvo po: STATISTIÈNA REGIJA, POLLETJE , STAROST"

" ";"2000H1";" ";" ";"2000H2";" ";" ";"2001H1";" ";" ";"2001H2";" ";" ";"2002H1";" ";" ";"2002H2";" ";" ";"2003H1";" ";" ";"2003H2";" ";" ";"2004H1";" ";" ";"2004H2";" ";" ";"2005H1";" ";" ";"2005H2";" ";" ";"2006H1";" ";" ";"2006H2";" ";" ";"2007H1";" ";" ";"2007H2";" ";" ";"2008H1";" ";" ";"2008H2";" ";" ";"2009H1";" ";" ";"2009H2";" ";" ";"2010H1";" ";" ";"2010H2";" ";" ";"2011H1";" ";" ";"2011H2";" ";" ";"2012H1";" ";" ";"2012H2";" ";" ";"2013H1";" ";" ";"2013H2";" ";" ";"2014H1";" ";" ";"2014H2";" ";" ";"2015H1";" ";" ";"2015H2";" ";" ";"2016H1";" ";" ";"2016H2";" ";" ";"2017H1";" ";" ";"2017H2";" ";" ";"2018H1";" ";" ";"2018H2";" ";" "
" ";"0-14 let";"15-64 let";"65 let ali veè";"0-14 let";"15-64 let";"65 let ali veè";"0-14 let";"15-64 let";"65 let ali veè";"0-14 let";"15-64 let";"65 let ali veè";"0-14 let";"15-64 let";"65 let ali veè";"0-14 let";"15-64 let";"65 let ali veè";"0-14 let";"15-64 let";"65 let ali veè";"0-14 let";"15-64 let";"65 let ali veè";"0-14 let";"15-64 let";"65 let ali veè";"0-14 let";"15-64 let";"65 let ali veè";"0-14 let";"15-64 let";"65 let ali veè";"0-14 let";"15-64 let";"65 let ali veè";"0-14 let";"15-64 let";"65 let ali veè";"0-14 let";"15-64 let";"65 let ali veè";"0-14 let";"15-64 let";"65 let ali veè";"0-14 let";"15-64 let";"65 let ali veè";"0-14 let";"15-64 let";"65 let ali veè";"0-14 let";"15-64 let";"65 let ali veè";"0-14 let";"15-64 let";"65 let ali veè";"0-14 let";"15-64 let";"65 let ali veè";"0-14 let";"15-64 let";"65 let ali veè";"0-14 let";"15-64 let";"65 let ali veè";"0-14 let";"15-64 let";"65 let ali veè";"0-14 let";"15-64 let";"65 let ali veè";"0-14 let";"15-64 let";"65 let ali veè";"0-14 let";"15-64 let";"65 let ali veè";"0-14 let";"15-64 let";"65 let ali veè";"0-14 let";"15-64 let";"65 let ali veè";"0-14 let";"15-64 let";"65 let ali veè";"0-14 let";"15-64 let";"65 let ali veè";"0-14 let";"15-64 let";"65 let ali veè";"0-14 let";"15-64 let";"65 let ali veè";"0-14 let";"15-64 let";"65 let ali veè";"0-14 let";"15-64 let";"65 let ali veè";"0-14 let";"15-64 let";"65 let ali veè";"0-14 let";"15-64 let";"65 let ali veè";"0-14 let";"15-64 let";"65 let ali veè";"0-14 let";"15-64 let";"65 let ali veè"
"SLOVENIJA";320374;1391981;275400;316938;1395104;278230;313406;1395282;281406;310116;1397039;284880;306721;1398757;288548;302820;1400864;292034;299119;1401260;294654;294848;1404782;297143;291510;1404768;300155;288886;1405122;302996;286678;1404428;306484;284876;1406701;309537;283221;1407263;312874;281461;1410717;316338;281079;1409667;319631;281052;1414792;323562;281081;1417938;326847;282000;1410354;330275;284054;1414279;334029;285509;1419966;336860;287275;1421436;338265;289041;1421013;339207;290853;1420392;338944;292148;1419156;341192;294149;1416347;345000;295533;1412049;348680;298095;1408581;352145;299288;1403967;355859;301053;1399926;360106;302520;1394643;364460;304310;1389178;369386;305219;1383370;374488;306390;1377696;380102;307380;1371289;385572;308594;1366875;390426;309686;1360846;395629;310677;1354941;401262;311831;1350886;407333
"Pomurska";19411;87076;18482;19110;87161;18490;18786;86974;18569;18559;86890;18632;18298;86920;18730;17987;87039;18750;17722;87028;18800;17478;87082;18775;17279;86999;18795;17062;87026;18791;16906;86899;18912;16762;86827;18894;16585;86801;19067;16405;86594;19199;16290;86432;19346;16110;86326;19528;15998;86151;19675;15925;84442;19990;15861;83347;20329;15816;83315;20560;15838;82985;20725;15743;82794;20812;15676;82622;20847;15549;82694;20903;15529;82361;21098;15487;81845;21241;15443;81117;21462;15367;80704;21604;15398;79845;21890;15402;79484;22119;15373;78834;22463;15340;78353;22741;15294;77664;23120;15279;77046;23493;15249;76376;23852;15275;75889;24140;15284;74954;24538;15251;74417;24981
"Podravska";48487;226456;44662;47795;226786;45113;47224;226880;45613;46643;227005;46259;46102;227071;46905;45456;226991;47494;44953;226868;47983;44282;226948;48244;43841;226857;48728;43401;226761;49024;43040;226477;49597;42814;226394;50074;42464;226261;50510;42127;226418;50985;41993;226240;51473;41787;226723;52353;41591;227058;53132;41623;225378;53872;41809;226281;54810;41810;225789;55511;41936;225546;55861;42025;224834;56090;42117;224845;56157;42197;224216;56430;42205;224489;56840;42388;223250;57388;42596;222863;57779;42634;221830;58284;42870;221525;58933;43109;220363;59562;43387;219664;60305;43460;218067;61018;43630;217125;61798;43781;215137;62575;43961;214777;63305;44170;213261;63989;44314;212852;64892;44462;211751;65747
"Koroška";12597;52365;9085;12413;52456;9208;12247;52480;9348;12064;52503;9449;11878;52561;9588;11676;52607;9711;11486;52640;9775;11270;52697;9888;11104;52728;10028;10987;52721;10108;10884;52692;10263;10752;52763;10390;10609;52635;10510;10481;52598;10650;10432;52412;10775;10391;52319;10884;10329;52353;11032;10292;51297;11248;10304;50747;11430;10335;50910;11594;10358;50749;11705;10311;50603;11799;10299;50399;11796;10298;50409;11814;10302;50112;11950;10274;49935;12058;10297;49608;12195;10207;49435;12303;10186;48912;12448;10193;48605;12592;10169;48392;12742;10091;48207;12920;10096;47868;13076;10125;47601;13284;10136;47202;13423;10153;47035;13629;10150;46560;13840;10166;46339;14098
"Savinjska";42769;180446;33116;42260;181092;33482;41684;180903;33820;41244;181422;34310;40776;181349;34746;40183;182289;35157;39715;181930;35323;39092;182664;35646;38644;182223;35943;38323;182433;36349;38015;182080;36657;37673;182917;36935;37425;182617;37333;37168;183813;37703;37083;183378;38019;37005;184511;38605;37072;185041;39130;37020;181529;39652;37260;181227;40358;37268;181561;40912;37437;181377;41211;37607;180980;41452;37749;180468;41509;37858;180373;41862;38041;179981;42231;38176;179676;42693;38447;178726;43044;38507;178496;43476;38699;177243;43911;38775;176645;44515;38140;171786;44049;38195;171406;44636;38398;170655;45265;38457;170462;45905;38532;169800;46429;38579;169511;47028;38576;168420;47764;38716;168273;48714
"Zasavska";7127;32307;7017;7014;32325;7026;6894;32235;7072;6797;32301;7105;6663;32349;7111;6540;32426;7138;6389;32368;7162;6285;32443;7157;6151;32382;7229;6063;32352;7245;5946;32341;7260;5872;32302;7294;5830;32171;7355;5771;32121;7419;5751;32022;7456;5730;31951;7561;5760;31813;7653;5735;31360;7767;5727;31150;7873;5696;31106;7938;5737;30975;7994;5700;30823;7960;5675;30645;7902;5659;30555;7892;5706;30265;7955;5673;30070;8032;5666;29735;8101;5647;29575;8119;5622;29194;8167;5638;28966;8220;8004;39131;10576;7992;38901;10674;7980;38521;10903;8055;38361;11050;8058;38057;11165;8107;37861;11289;8133;37476;11452;8166;37250;11634
